psu,hhno,n_member,hhsize,hh_sample_weight,headname,hhldsex,dist,urbrur,vdcmun,tole,ward,ea,fmlymemb,memb5,totmemb
5086,10,5,5,1318.328491,confidential,1,19,2,0,MOHANPUR,4,0,5,5,5
5086,11,6,6,1318.328491,confidential,1,19,2,0,MOHANPUR,4,0,6,6,6
5086,12,6,6,1318.328491,confidential,1,19,2,0,MOHANPUR,4,0,6,4,6
5086,13,7,7,1318.328491,confidential,1,19,2,0,MOHANPUR,4,0,7,7,7
5086,14,8,8,1318.328491,confidential,1,19,2,0,MOHANPUR,4,0,8,4,8
5086,15,10,10,1318.328491,confidential,1,19,2,0,MOHANPUR,4,0,10,6,10
5087,1,2,2,1318.328491,confidential,1,19,2,0,skraul,3,0,2,2,2
5087,2,3,3,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,3,3,3
5087,3,3,3,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,3,2,3
5087,4,4,4,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,4,3,4
5087,5,4,4,1318.328491,confidential,2,19,2,0,SAKRAUL,3,0,4,4,4
5087,6,5,5,1318.328491,confidential,2,19,2,0,SAKRAUL,3,0,5,5,5
5087,7,5,5,1318.328491,confidential,1,19,2,0,SAKRAUR,3,0,5,5,5
5087,8,5,5,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,5,5,5
5087,9,6,6,1318.328491,confidential,1,19,2,0,SKRAUL,3,0,6,6,6
5087,10,6,6,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,6,5,6
5087,11,6,6,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,6,6,6
5087,12,7,7,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,7,7,7
5087,13,8,8,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,8,6,8
5087,14,8,8,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,8,8,8
5087,15,10,10,1318.328491,confidential,1,19,2,0,SAKRAUL,3,0,10,10,10
5088,1,3,3,1318.328491,confidential,1,20,2,0,khursani dada,2,0,3,2,3
5088,2,3,3,1318.328491,confidential,2,20,2,0,thakle,2,0,3,3,7
5088,3,3,3,1318.328491,confidential,2,20,2,0,0,2,0,3,3,3
5088,4,4,4,1318.328491,confidential,2,20,2,0,chiyabari,2,0,4,4,4
5088,5,4,4,1318.328491,confidential,2,20,2,0,pachavaiya,2,0,4,3,5
5088,6,4,4,1318.328491,confidential,1,20,2,0,khopikharka,2,0,4,4,4
5088,7,5,5,1318.328491,confidential,2,20,2,0,chiya bari,2,0,5,5,5
5088,8,5,5,1318.328491,confidential,1,20,2,0,simbari,2,0,5,5,5
5088,9,5,5,1318.328491,confidential,1,20,2,0,thakle,2,0,5,5,5
5088,10,5,5,1318.328491,confidential,1,20,2,0,khopikharka,2,0,5,4,5
5088,11,6,6,1318.328491,confidential,1,20,2,0,kyaure,2,0,6,6,6
5088,12,6,6,1318.328491,confidential,1,20,2,0,pachavaiya,2,0,6,6,7
5088,13,7,7,1318.328491,confidential,1,20,2,0,khopikharka,2,0,7,7,11
5088,14,7,7,1318.328491,confidential,2,20,2,0,khopikharka,2,0,7,6,8
5088,15,9,9,1318.328491,confidential,1,20,2,0,simbari,2,0,9,9,10
5089,1,1,1,1092.279541,confidential,2,20,1,0,ka na pa bojhe,4,0,1,1,1
5089,2,2,2,1092.279541,confidential,1,20,1,0,kanapa bojhe,4,0,2,2,2
5089,3,3,3,1092.279541,confidential,1,20,1,0,MIlanchok,4,0,3,3,3
5089,4,3,3,1092.279541,confidential,2,20,1,0,Chisapani jhora,4,0,3,3,3
5089,5,3,3,1092.279541,confidential,2,20,1,0,Silame,4,0,3,3,3
5089,6,4,4,1092.279541,confidential,1,20,1,0,Gaiyatar,4,0,4,4,4
5089,7,4,4,1092.279541,confidential,2,20,1,0,chisapani jhora,4,0,4,4,4
5089,8,4,4,1092.279541,confidential,1,20,1,0,yaselu Janjar,4,0,4,3,4
5089,9,4,4,1092.279541,confidential,2,20,1,0,Jarayotar,4,0,4,4,4
5089,10,5,5,1092.279541,confidential,1,20,1,0,gayatar,4,0,5,5,5
5089,11,5,5,1092.279541,confidential,1,20,1,0,Ranikhola,4,0,5,5,5
5089,12,5,5,1092.279541,confidential,1,20,1,0,silame,4,0,5,5,5
5089,13,6,6,1092.279541,confidential,1,20,1,0,Ranikhola,4,0,6,6,6
5089,14,6,6,1092.279541,confidential,2,20,1,0,Dhakrebas,4,0,6,5,6
5089,15,8,8,1092.279541,confidential,1,20,1,0,Gayatar,4,0,8,7,8
5090,1,1,1,1318.328491,confidential,2,20,2,0,kavhree,9,0,1,1,1
5090,2,2,2,1318.328491,confidential,2,20,2,0,kyaneshwor,9,0,2,1,2
5090,3,3,3,1318.328491,confidential,1,20,2,0,chisapani,9,0,3,3,3
5090,4,3,3,1318.328491,confidential,2,20,2,0,sisau damar,9,0,3,3,4
5090,5,4,4,1318.328491,confidential,1,20,2,0,chisapani,9,0,4,4,4
5090,6,4,4,1318.328491,confidential,2,20,2,0,sisau damar,9,0,4,2,6
5090,7,5,5,1318.328491,confidential,1,20,2,0,khavre,9,0,5,5,5
5090,8,4,4,1318.328491,confidential,1,20,2,0,khavre,9,0,4,3,4
5090,9,5,5,1318.328491,confidential,1,20,2,0,sisaudamar,9,0,5,5,5
5090,10,6,6,1318.328491,confidential,1,20,2,0,kavree,9,0,6,5,6
5090,11,6,6,1318.328491,confidential,1,20,2,0,,9,0,6,6,8
5090,12,6,6,1318.328491,confidential,1,20,2,0,sisau damar,9,0,6,5,6
5090,13,7,7,1318.328491,confidential,1,20,2,0,sisau damar,9,0,7,7,7
5090,14,8,8,1318.328491,confidential,1,20,2,0,kkavre,9,0,8,5,8
5090,15,9,9,1318.328491,confidential,1,20,2,0,chisapani,9,0,9,8,9
5091,1,1,1,1318.328491,confidential,2,21,2,0,ghyangtar,4,0,1,1,1
5091,2,2,2,1318.328491,confidential,1,21,2,0,sotarvu,4,0,2,2,2
5091,3,2,2,1318.328491,confidential,1,21,2,0,Sotarvu,4,0,2,2,2
5091,4,2,2,1318.328491,confidential,2,21,2,0,swartmu,4,0,2,2,2
5091,5,3,3,1318.328491,confidential,1,21,2,0,Bamtibhandar,4,0,3,2,3
5091,6,3,3,1318.328491,confidential,2,21,2,0,Bhandar,4,0,3,2,3
5091,7,3,3,1318.328491,confidential,1,21,2,0,bamtibhandar,4,0,3,2,3
5091,8,3,3,1318.328491,confidential,1,21,2,0,Bamtibhandar,4,0,3,3,3
5091,9,4,4,1318.328491,confidential,1,21,2,0,Gharcha,4,0,4,2,4
5091,10,4,4,1318.328491,confidential,1,21,2,0,Bamtibhandar,4,0,4,4,4
5091,11,4,4,1318.328491,confidential,1,21,2,0,Bamti Bhandar,4,0,4,4,4
5091,12,4,4,1318.328491,confidential,1,21,2,0,Deurali,4,0,4,4,4
5091,13,5,5,1318.328491,confidential,1,21,2,0,Manetar,4,0,5,5,5
5091,14,5,5,1318.328491,confidential,2,21,2,0,Bamtibhandar,4,0,5,4,5
5091,15,6,6,1318.328491,confidential,1,21,2,0,Deurali,4,0,6,6,6
5092,1,1,1,1318.328491,confidential,2,21,2,0,"kaule, gelu",6,0,1,1,1
5092,2,1,1,1318.328491,confidential,2,21,2,0,purana gaau,6,0,1,1,1
5092,3,1,1,1318.328491,confidential,2,21,2,0,dada tole,6,0,1,1,1
5092,4,2,2,1318.328491,confidential,1,21,2,0,Gelu kaule,6,0,2,2,2
5092,5,2,2,1318.328491,confidential,1,21,2,0,Gelu kaule,6,0,2,2,2
5092,6,2,2,1318.328491,confidential,1,21,2,0,kauie Gelu,6,0,2,2,2
5092,7,3,3,1318.328491,confidential,1,21,2,0,Kaule Gelu,6,0,3,3,3
5092,8,3,3,1318.328491,confidential,1,21,2,0,Puranagau,6,0,3,2,3
5092,9,3,3,1318.328491,confidential,2,21,2,0,Puranagau,6,0,3,3,3
5092,10,4,4,1318.328491,confidential,2,21,2,0,Dadatol,6,0,4,4,4
5092,11,4,4,1318.328491,confidential,1,21,2,0,Dadagau,6,0,4,4,4
5092,12,5,5,1318.328491,confidential,1,21,2,0,Kaule gelu,6,0,5,5,5
5092,13,6,6,1318.328491,confidential,1,21,2,0,Kaule gelu,6,0,6,4,6
5092,14,6,6,1318.328491,confidential,1,21,2,0,Puranagau,6,0,6,5,6
5092,15,8,8,1318.328491,confidential,1,21,2,0,Kaule gelu,6,0,8,8,8
5093,1,1,1,1092.279541,confidential,2,22,1,0,mati tallo tole,8,0,1,1,1
5093,2,2,2,1092.279541,confidential,1,22,1,0,siranmati,8,0,2,2,3
5093,3,2,2,1092.279541,confidential,1,22,1,0,mati tole,8,0,2,2,2
5093,4,2,2,1092.279541,confidential,1,22,1,0,khabatari tole,8,0,2,2,2
5093,5,3,3,1092.279541,confidential,1,22,1,0,mati tole,8,0,3,3,4
5093,6,3,3,1092.279541,confidential,1,22,1,0,mati tole,8,0,3,3,4
5093,7,3,3,1092.279541,confidential,2,22,1,0,matitallo,8,0,3,3,4
5093,8,3,3,1092.279541,confidential,1,22,1,0,mati tole,8,0,3,3,4
5093,9,4,4,1092.279541,confidential,2,22,1,0,siranmati,8,0,4,4,5
5093,10,4,4,1092.279541,confidential,2,22,1,0,tallo mati,8,0,4,3,5
5093,11,4,4,1092.279541,confidential,1,22,1,0,siranmati,8,0,4,3,4
5093,12,4,4,1092.279541,confidential,1,22,1,0,mati tole,8,0,4,4,4
5093,13,5,5,1092.279541,confidential,1,22,1,0,siranmati,8,0,5,3,8
5093,14,5,5,1092.279541,confidential,1,22,1,0,matitole,8,0,5,5,5
5093,15,6,6,1092.279541,confidential,1,22,1,0,siranmati,8,0,6,6,7
5094,1,1,1,1318.328491,confidential,2,22,2,0,KSHYAMABATI,7,0,1,1,4
5094,2,2,2,1318.328491,confidential,1,22,2,0,MANE TOLE,7,0,2,2,2
5094,3,2,2,1318.328491,confidential,1,22,2,0,MANE TOLE,7,0,2,2,2
5094,4,3,3,1318.328491,confidential,1,22,2,0,KSHYAMAWATI,7,0,3,2,3
5094,5,3,3,1318.328491,confidential,1,22,2,0,MANE TOLE,7,0,3,2,3
5094,6,3,3,1318.328491,confidential,1,22,2,0,PAHARE,7,0,3,3,6
5094,7,4,4,1318.328491,confidential,1,22,2,0,MANE TOLE,7,0,4,4,6
5094,8,4,4,1318.328491,confidential,1,22,2,0,MANE TOLE,7,0,4,4,4
5094,9,4,4,1318.328491,confidential,2,22,2,0,MANE TOLE,7,0,4,4,5
5094,10,4,4,1318.328491,confidential,1,22,2,0,PAHARE,7,0,4,4,5
5094,11,5,5,1318.328491,confidential,1,22,2,0,KSHYAMAWATI,7,0,5,5,5
5094,12,5,5,1318.328491,confidential,1,22,2,0,MANE TOLE,7,0,5,4,5
5094,13,5,5,1318.328491,confidential,1,22,2,0,PAHARE,7,0,5,5,5
5094,14,4,4,1318.328491,confidential,1,22,2,0,MANE TOLE,7,0,4,4,4
5094,15,6,6,1318.328491,confidential,1,22,2,0,PAHARE TOLE,7,0,6,6,6
5095,1,1,1,1318.328491,confidential,1,23,2,0,mahajan tole,5,0,1,1,1
5095,2,1,1,1318.328491,confidential,2,23,2,0,mahajan tole,5,0,1,1,4
5095,3,1,1,1318.328491,confidential,1,23,2,0,madale,5,0,1,1,4
5095,4,1,1,1318.328491,confidential,2,23,2,0,chaitung,5,0,1,1,1
5095,5,2,2,1318.328491,confidential,1,23,2,0,mahajan,5,0,2,2,15
5095,6,2,2,1318.328491,confidential,1,23,2,0,puranchhe,5,0,2,2,3
5095,7,2,2,1318.328491,confidential,1,23,2,0,madale,5,0,2,2,3
5095,8,2,2,1318.328491,confidential,1,23,2,0,chetung,5,0,2,2,2
5095,9,2,2,1318.328491,confidential,1,23,2,0,chetung,5,0,2,2,4
5095,10,3,3,1318.328491,confidential,1,23,2,0,mahajan,5,0,3,3,5
5095,11,3,3,1318.328491,confidential,1,23,2,0,madale,5,0,3,3,4
5095,12,3,3,1318.328491,confidential,1,23,2,0,mahajan,5,0,3,3,5
5095,13,4,4,1318.328491,confidential,1,23,2,0,mahajan,5,0,4,4,5
5095,14,4,4,1318.328491,confidential,1,23,2,0,dhokati,5,0,4,4,5
5095,15,5,5,1318.328491,confidential,1,23,2,0,mahajan,5,0,5,5,7
5096,1,1,1,1318.328491,confidential,2,23,2,0,SUNDAR BARI,2,0,1,1,1
5096,2,2,2,1318.328491,confidential,1,23,2,0,GUTHGAON,2,0,2,2,7
5096,3,2,2,1318.328491,confidential,1,23,2,0,PIPALBOT,2,0,2,2,12
5096,4,3,3,1318.328491,confidential,1,23,2,0,BHALUKHARKA,2,0,3,3,6
5096,5,3,3,1318.328491,confidential,1,23,2,0,PIPALBOT KHATRI TOLE,2,0,3,3,5
5096,6,4,4,1318.328491,confidential,1,23,2,0,BHALUKHARKA,2,0,4,4,5
5096,7,4,4,1318.328491,confidential,2,23,2,0,GUTHGAON,2,0,4,3,4
5096,8,4,4,1318.328491,confidential,1,23,2,0,GUTHGAON,2,0,4,4,4
5096,9,4,4,1318.328491,confidential,1,23,2,0,AATHAU GAUDA,2,0,4,3,4
5096,10,5,5,1318.328491,confidential,1,23,2,0,GUTHGAON,2,0,5,5,6
5096,11,5,5,1318.328491,confidential,1,23,2,0,,2,0,5,5,5
5096,12,6,6,1318.328491,confidential,1,23,2,0,BHALUKHARKA,2,0,6,6,6
5096,13,6,6,1318.328491,confidential,1,23,2,0,SUNDARBARI,2,0,6,6,6
5096,14,7,7,1318.328491,confidential,1,23,2,0,AAUTHIGADA,2,0,7,6,7
5096,15,9,9,1318.328491,confidential,1,23,2,0,GOTHGAON TAHALE,2,0,9,8,9
5097,1,1,1,1318.328491,confidential,1,23,2,0,bhirkuna besi,3,0,1,1,1
5097,2,1,1,1318.328491,confidential,1,23,2,0,khadkatole,3,0,1,1,7
5097,3,1,1,1318.328491,confidential,2,23,2,0,baluwa,3,0,1,1,5
5097,4,2,2,1318.328491,confidential,1,23,2,0,khadka tole,3,0,2,2,4
5097,5,2,2,1318.328491,confidential,2,23,2,0,khadka gaon,3,0,2,2,7
5097,6,3,3,1318.328491,confidential,2,23,2,0,yamunadanda,3,0,3,3,3
5097,7,3,3,1318.328491,confidential,1,23,2,0,bhujel tole,3,0,3,3,3
5097,8,3,3,1318.328491,confidential,1,23,2,0,jamdartole,3,0,3,3,5
5097,9,4,4,1318.328491,confidential,1,23,2,0,bhujeldanda,3,0,4,3,4
5097,10,4,4,1318.328491,confidential,1,23,2,0,khadkatole,3,0,4,4,7
5097,11,5,5,1318.328491,confidential,1,23,2,0,bhirkuna besitole,3,0,5,5,5
5097,12,5,5,1318.328491,confidential,1,23,2,0,bhujel tole,3,0,5,5,5
5097,13,5,5,1318.328491,confidential,1,23,2,0,bhujel tole,3,0,5,4,5
5097,14,5,5,1318.328491,confidential,1,23,2,0,jamdar tole,3,0,5,5,5
5097,15,6,6,1318.328491,confidential,1,23,2,0,bhujeltole,3,0,6,6,6
5098,1,2,2,1318.328491,confidential,1,24,2,0,khanitar,7,0,2,2,2
5098,2,2,2,1318.328491,confidential,1,24,2,0,,7,0,2,2,12
5098,3,3,3,1318.328491,confidential,2,24,2,0,khanitar,7,0,3,3,4
5098,4,3,3,1318.328491,confidential,1,24,2,0,daharfoksingtar,7,0,3,3,7
5098,5,4,4,1318.328491,confidential,1,24,2,0,sano pokhara,7,0,4,4,4
5098,6,4,4,1318.328491,confidential,1,24,2,0,sanopokhara,7,0,4,4,9
5098,7,5,5,1318.328491,confidential,1,24,2,0,khanitar,7,0,5,4,11
5098,8,5,5,1318.328491,confidential,1,24,2,0,khanitar,7,0,5,5,5
5098,9,5,5,1318.328491,confidential,2,24,2,0,besare,7,0,5,5,5
5098,10,6,6,1318.328491,confidential,1,24,2,0,khanitar,7,0,6,6,6
5098,11,6,6,1318.328491,confidential,1,24,2,0,foksintar,7,0,6,5,6
5098,12,6,6,1318.328491,confidential,1,24,2,0,uharfoksingtar,7,0,6,6,7
5098,13,7,7,1318.328491,confidential,1,24,2,0,khanitar,7,0,7,7,8
5098,14,8,8,1318.328491,confidential,1,24,2,0,sanopokhara,7,0,8,7,8
5098,15,10,10,1318.328491,confidential,1,24,2,0,sanopokhara,7,0,10,9,12
5099,1,1,1,1092.279541,confidential,2,24,1,0,,13,0,1,1,1
5099,2,2,2,1092.279541,confidential,1,24,1,0,,13,0,2,2,5
5099,3,3,3,1092.279541,confidential,1,24,1,0,,13,0,3,2,3
5099,4,3,3,1092.279541,confidential,1,24,1,0,,13,0,3,3,4
5099,5,4,4,1092.279541,confidential,1,24,1,0,,13,0,4,4,4
5099,6,4,4,1092.279541,confidential,1,24,1,0,TERSO BATO,13,0,4,4,4
5099,7,4,4,1092.279541,confidential,1,24,1,0,,13,0,4,4,4
5099,8,4,4,1092.279541,confidential,1,24,1,0,DHOKREPAKHA,13,0,4,3,6
5099,9,5,5,1092.279541,confidential,1,24,1,0,,13,0,5,5,5
5099,10,5,5,1092.279541,confidential,2,24,1,0,,13,0,5,5,5
5099,11,5,5,1092.279541,confidential,1,24,1,0,,13,0,5,4,5
5099,12,6,6,1092.279541,confidential,2,24,1,0,PIPALBOT MUNI,13,0,6,5,7
5099,13,6,6,1092.279541,confidential,1,24,1,0,THULO DHUNGAMATHI,13,0,6,6,6
5099,14,6,6,1092.279541,confidential,1,24,1,0,Shikharkateri,13,0,6,6,6
5099,15,7,7,1092.279541,confidential,1,24,1,0,BHAGADI,13,0,7,7,7
5100,1,2,2,1318.328491,confidential,1,24,2,0,KHOPTOLE,2,0,2,2,3
5100,2,2,2,1318.328491,confidential,1,24,2,0,DADA TOLE,2,0,2,2,8
5100,3,2,2,1318.328491,confidential,1,24,2,0,BESI TOLE,2,0,2,2,6
5100,4,3,3,1318.328491,confidential,1,24,2,0,GUNG TOLE,2,0,3,3,5
5100,5,3,3,1318.328491,confidential,1,24,2,0,TAMANG TOLE BESI,2,0,3,3,4
5100,6,3,3,1318.328491,confidential,2,24,2,0,BK TOLE,2,0,3,2,5
5100,7,4,4,1318.328491,confidential,1,24,2,0,GUD TOLE,2,0,4,3,4
5100,8,4,4,1318.328491,confidential,1,24,2,0,BDSI TOLE,2,0,4,3,10
5100,9,4,4,1318.328491,confidential,1,24,2,0,KAMI TOLE,2,0,4,4,4
5100,10,5,5,1318.328491,confidential,1,24,2,0,DADA TOLE,2,0,5,5,5
5100,11,6,6,1318.328491,confidential,1,24,2,0,GHYANG,2,0,6,6,10
5100,12,6,6,1318.328491,confidential,1,24,2,0,ANTAR TOLE,2,0,6,6,6
5100,13,6,6,1318.328491,confidential,1,24,2,0,THING TOLE,2,0,6,5,9
5100,14,8,8,1318.328491,confidential,1,24,2,0,GHYANGTOLE,2,0,8,7,8
5100,15,10,10,1318.328491,confidential,1,24,2,0,GUNG TOLE,2,0,10,10,10
5101,1,2,2,1092.279541,confidential,1,24,1,0,basantanagarmarga,12,0,2,2,4
5101,2,2,2,1092.279541,confidential,1,24,1,0,Khopasi,12,0,2,2,2
5101,3,2,2,1092.279541,confidential,2,24,1,0,dabali,12,0,2,2,2
5101,4,3,3,1092.279541,confidential,2,24,1,0,pangetole,12,0,3,3,3
5101,5,3,3,1092.279541,confidential,1,24,1,0,wagletole,12,0,3,3,3
5101,6,4,4,1092.279541,confidential,2,24,1,0,Basantanagar,12,0,4,4,5
5101,7,3,3,1092.279541,confidential,1,24,1,0,PANG KHOPASI,12,0,3,3,3
5101,8,4,4,1092.279541,confidential,1,24,1,0,satyal danda,12,0,4,4,5
5101,9,4,4,1092.279541,confidential,1,24,1,0,satyal danda,12,0,4,4,5
5101,10,5,5,1092.279541,confidential,1,24,1,0,basantanagar,12,0,5,4,7
5101,11,5,5,1092.279541,confidential,1,24,1,0,satyaldanda,12,0,5,4,5
5101,12,6,6,1092.279541,confidential,2,24,1,0,basantanagar,12,0,6,6,6
5101,13,6,6,1092.279541,confidential,1,24,1,0,satyaldanda,12,0,6,4,6
5101,14,7,7,1092.279541,confidential,1,24,1,0,bhimsenthan,12,0,7,7,9
5101,15,11,11,1092.279541,confidential,2,24,1,0,basantanagar,12,0,11,11,11
5102,1,1,1,1318.328491,confidential,2,24,2,0,MAHAKALI DADA,4,0,1,1,3
5102,2,2,2,1318.328491,confidential,1,24,2,0,DAHAL HAAT,4,0,2,2,2
5102,3,2,2,1318.328491,confidential,1,24,2,0,DAHAL TAR,4,0,2,2,4
5102,4,3,3,1318.328491,confidential,1,24,2,0,SAHAKALI DADA,4,0,3,3,5
5102,5,3,3,1318.328491,confidential,2,24,2,0,DAHAL TAR,4,0,3,3,4
5102,6,3,3,1318.328491,confidential,2,24,2,0,,4,0,3,3,4
5102,7,4,4,1318.328491,confidential,1,24,2,0,DAHAL TAR,4,0,4,4,4
5102,8,4,4,1318.328491,confidential,1,24,2,0,DAHAL TOLE,4,0,4,4,4
5102,9,4,4,1318.328491,confidential,1,24,2,0,DAHAL TAR,4,0,4,4,7
5102,10,4,4,1318.328491,confidential,1,24,2,0,DAGATAR,4,0,4,4,4
5102,11,5,5,1318.328491,confidential,1,24,2,0,,4,0,5,4,5
5102,12,5,5,1318.328491,confidential,1,24,2,0,DAHAL TAR,4,0,5,5,5
5102,13,5,5,1318.328491,confidential,1,24,2,0,DAHAL TAR,4,0,5,4,5
5102,14,6,6,1318.328491,confidential,1,24,2,0,DAHAL TAR,4,0,6,6,6
5102,15,7,7,1318.328491,confidential,2,24,2,0,DAHALTAR,4,0,7,6,10
5103,1,1,1,1108.466675,confidential,1,25,1,0,Arabat Tole,23,0,1,1,1
5103,2,2,2,1108.466675,confidential,1,25,1,0,"Hattiban, Dhapakhel",23,0,2,2,2
5103,3,2,2,1108.466675,confidential,2,25,1,0,Arawat Tole,23,0,2,2,2
5103,4,3,3,1108.466675,confidential,2,25,1,0,Dhapakhel,23,0,3,2,3
5103,5,3,3,1108.466675,confidential,2,25,1,0,Dhapakhel,23,0,3,3,3
5103,6,3,3,1108.466675,confidential,1,25,1,0,DHAPAKHEL,23,0,3,3,3
5103,7,3,3,1108.466675,confidential,1,25,1,0,Arawat Tole,23,0,3,3,3
5103,8,3,3,1108.466675,confidential,1,25,1,0,Arawat,23,0,3,3,3
5103,9,4,4,1108.466675,confidential,2,25,1,0,"Hattiban, Lalitpur",23,0,4,4,4
5103,10,4,4,1108.466675,confidential,1,25,1,0,DHAPAKHEL,23,0,4,4,4
5103,11,4,4,1108.466675,confidential,2,25,1,0,DHAPAKHEL,23,0,4,4,4
5103,12,4,4,1108.466675,confidential,1,25,1,0,DHAPAKHEL,23,0,4,4,4
5103,13,5,5,1108.466675,confidential,2,25,1,0,"Airawat Tole, Dhapakhel",23,0,5,4,5
5103,14,5,5,1108.466675,confidential,1,25,1,0,Airawat Tole,23,0,5,5,5
5103,15,7,7,1108.466675,confidential,1,25,1,0,DHAPAKHEL,23,0,7,5,7
5104,1,1,1,1092.279541,confidential,2,25,1,0,Godawari,5,0,1,1,1
5104,2,2,2,1092.279541,confidential,1,25,1,0,Godawari,5,0,2,2,2
5104,3,2,2,1092.279541,confidential,1,25,1,0,Marbal karkhana,5,0,2,2,2
5104,4,3,3,1092.279541,confidential,1,25,1,0,Godawari,5,0,3,2,3
5104,5,3,3,1092.279541,confidential,1,25,1,0,Godawari,5,0,3,3,3
5104,6,3,3,1092.279541,confidential,2,25,1,0,Godawari,5,0,3,3,3
5104,7,3,3,1092.279541,confidential,1,25,1,0,Godawari nahar,5,0,3,3,3
5104,8,4,4,1092.279541,confidential,1,25,1,0,Godawari,5,0,4,4,4
5104,9,4,4,1092.279541,confidential,1,25,1,0,Godawari,5,0,4,4,4
5104,10,4,4,1092.279541,confidential,1,25,1,0,Godawari,5,0,4,4,4
5104,11,4,4,1092.279541,confidential,2,25,1,0,godawari tamang,5,0,4,4,5
5104,12,4,4,1092.279541,confidential,1,25,1,0,Godawqrikunda,5,0,4,3,4
5104,13,5,5,1092.279541,confidential,1,25,1,0,Godawari,5,0,5,5,5
5104,14,5,5,1092.279541,confidential,1,25,1,0,Godawari,5,0,5,5,5
5104,15,6,6,1092.279541,confidential,1,25,1,0,Godawarikunda,5,0,6,6,6
5105,1,1,1,1108.466675,confidential,2,25,1,0,Bhodhoka,8,0,1,1,1
5105,2,2,2,1108.466675,confidential,1,25,1,0,Bhoaldhoka,8,0,2,2,3
5105,3,2,2,1108.466675,confidential,2,25,1,0,Bhoaldhoka,8,0,2,2,4
5105,4,2,2,1108.466675,confidential,1,25,1,0,Bhola khel,8,0,2,2,2
5105,5,2,2,1108.466675,confidential,1,25,1,0,Bholdhoka,8,0,2,2,3
5105,6,3,3,1108.466675,confidential,1,25,1,0,Bholadhoka,8,0,3,3,3
5105,7,3,3,1108.466675,confidential,1,25,1,0,Bholakhel,8,0,3,2,3
5105,8,3,3,1108.466675,confidential,1,25,1,0,,8,0,3,2,3
5105,9,4,4,1108.466675,confidential,1,25,1,0,Bholdhoka,8,0,4,4,4
5105,10,4,4,1108.466675,confidential,2,25,1,0,Bholadh0ka,8,0,4,4,4
5105,11,4,4,1108.466675,confidential,1,25,1,0,,8,0,4,3,4
5105,12,4,4,1108.466675,confidential,1,25,1,0,,8,0,4,3,4
5105,13,5,5,1108.466675,confidential,1,25,1,0,Bholadhoka,8,0,5,5,5
5105,14,5,5,1108.466675,confidential,1,25,1,0,,8,0,5,4,5
5105,15,6,6,1108.466675,confidential,2,25,1,0,,8,0,6,6,6
5106,1,1,1,1108.466675,confidential,1,25,1,0,PILACHHE,7,0,1,1,1
5106,2,2,2,1108.466675,confidential,1,25,1,0,Pilachhe,7,0,2,2,2
5106,3,2,2,1108.466675,confidential,1,25,1,0,pilachhe,7,0,2,2,2
5106,4,2,2,1108.466675,confidential,1,25,1,0,pilachhe,7,0,2,2,2
5106,5,3,3,1108.466675,confidential,1,25,1,0,pilachhe,7,0,3,3,3
5106,6,3,3,1108.466675,confidential,2,25,1,0,Pilachhe,7,0,3,2,3
5106,7,3,3,1108.466675,confidential,1,25,1,0,PILACHHE,7,0,3,2,3
5106,8,3,3,1108.466675,confidential,1,25,1,0,Pilachhe,7,0,3,2,3
5106,9,4,4,1108.466675,confidential,1,25,1,0,PILACHHE,7,0,4,3,4
5106,10,4,4,1108.466675,confidential,1,25,1,0,PILACHHE,7,0,4,4,4
5106,11,4,4,1108.466675,confidential,1,25,1,0,Pilachhe,7,0,4,4,4
5106,12,4,4,1108.466675,confidential,1,25,1,0,pilachhe,7,0,4,4,4
5106,13,5,5,1108.466675,confidential,2,25,1,0,PILACHHE,7,0,5,4,5
5106,14,5,5,1108.466675,confidential,2,25,1,0,pilachhe,7,0,5,5,5
5106,15,7,7,1108.466675,confidential,1,25,1,0,pilachhe,7,0,7,7,7
5107,1,1,1,1108.466675,confidential,1,25,1,0,SANEPA,2,0,1,1,1
5107,2,2,2,1108.466675,confidential,1,25,1,0,Shantinagar,2,0,2,2,2
5107,3,2,2,1108.466675,confidential,2,25,1,0,SANEPA,2,0,2,2,2
5107,4,3,3,1108.466675,confidential,1,25,1,0,Shantibihar,2,0,3,3,3
5107,5,3,3,1108.466675,confidential,1,25,1,0,SANEPA,2,0,3,2,3
5107,6,3,3,1108.466675,confidential,1,25,1,0,Sanepa,2,0,3,2,3
5107,7,4,4,1108.466675,confidential,1,25,1,0,Shantinagar,2,0,4,4,4
5107,8,4,4,1108.466675,confidential,1,25,1,0,Shantibihar,2,0,4,4,4
5107,9,4,4,1108.466675,confidential,1,25,1,0,Sanepa,2,0,4,3,4
5107,10,4,4,1108.466675,confidential,1,25,1,0,SANEPA,2,0,4,4,4
5107,11,4,4,1108.466675,confidential,1,25,1,0,darasingh chwok,2,0,4,4,4
