hhid,code,consumed,source,Category,province,residence_type
xlct-G1JF-4dcD-J318,821,yes,purchased,Roots & tubers,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,822,yes,gifted,Roots & tubers,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,824,yes,gifted,Meat,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,829,yes,ownproduced,Cereals,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,830,yes,gifted,Cereals,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,833,yes,ownproduced,Legumes & nuts,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,902,yes,gifted,Miscellaneous,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,906,yes,ownproduced,Sugary foods/beverages,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,909,yes,gifted,Miscellaneous,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,911,yes,purchased,Miscellaneous,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,913,yes,gifted,Miscellaneous,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,916,yes,ownproduced,Miscellaneous,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,5023,yes,ownproduced,Fish,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,5032,yes,purchased,Fish,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,5033,yes,gifted,Fish,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,5121,yes,gifted,Fish,Matabeleland South,Urban
xlct-G1JF-4dcD-J318,5123,yes,purchased,Fish,Matabeleland South,Urban
Rko5-A2Fi-TM0N-w70x,102,yes,ownproduced,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,103,yes,ownproduced,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,104,yes,ownproduced,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,105,yes,gifted,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,109,yes,purchased,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,111,yes,ownproduced,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,112,yes,gifted,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,113,yes,ownproduced,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,114,yes,gifted,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,115,yes,purchased,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,116,yes,purchased,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,117,yes,gifted,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,118,yes,ownproduced,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,201,yes,gifted,Roots & tubers,Harare,Rural
Rko5-A2Fi-TM0N-w70x,202,yes,purchased,Roots & tubers,Harare,Rural
Rko5-A2Fi-TM0N-w70x,209,yes,gifted,Roots & tubers,Harare,Rural
Rko5-A2Fi-TM0N-w70x,302,yes,purchased,Legumes & nuts,Harare,Rural
Rko5-A2Fi-TM0N-w70x,303,yes,purchased,Legumes & nuts,Harare,Rural
Rko5-A2Fi-TM0N-w70x,308,yes,gifted,Legumes & nuts,Harare,Rural
Rko5-A2Fi-TM0N-w70x,312,yes,purchased,Legumes & nuts,Harare,Rural
Rko5-A2Fi-TM0N-w70x,313,yes,ownproduced,Legumes & nuts,Harare,Rural
Rko5-A2Fi-TM0N-w70x,405,yes,ownproduced,Vegetables,Harare,Rural
Rko5-A2Fi-TM0N-w70x,406,yes,gifted,Vegetables,Harare,Rural
Rko5-A2Fi-TM0N-w70x,407,yes,purchased,Vegetables,Harare,Rural
Rko5-A2Fi-TM0N-w70x,408,yes,gifted,Vegetables,Harare,Rural
Rko5-A2Fi-TM0N-w70x,409,yes,purchased,Vegetables,Harare,Rural
Rko5-A2Fi-TM0N-w70x,412,yes,purchased,Vegetables,Harare,Rural
Rko5-A2Fi-TM0N-w70x,504,yes,ownproduced,Meat,Harare,Rural
Rko5-A2Fi-TM0N-w70x,505,yes,ownproduced,Meat,Harare,Rural
Rko5-A2Fi-TM0N-w70x,508,yes,gifted,Meat,Harare,Rural
Rko5-A2Fi-TM0N-w70x,512,yes,purchased,Fish,Harare,Rural
Rko5-A2Fi-TM0N-w70x,522,yes,ownproduced,Meat,Harare,Rural
Rko5-A2Fi-TM0N-w70x,601,yes,purchased,Fruits,Harare,Rural
Rko5-A2Fi-TM0N-w70x,603,yes,purchased,Fruits,Harare,Rural
Rko5-A2Fi-TM0N-w70x,604,yes,ownproduced,Fruits,Harare,Rural
Rko5-A2Fi-TM0N-w70x,606,yes,ownproduced,Fruits,Harare,Rural
Rko5-A2Fi-TM0N-w70x,609,yes,purchased,Fruits,Harare,Rural
Rko5-A2Fi-TM0N-w70x,610,yes,ownproduced,Fruits,Harare,Rural
Rko5-A2Fi-TM0N-w70x,701,yes,purchased,Milk & milk products,Harare,Rural
Rko5-A2Fi-TM0N-w70x,702,yes,gifted,Milk & milk products,Harare,Rural
Rko5-A2Fi-TM0N-w70x,706,yes,purchased,Milk & milk products,Harare,Rural
Rko5-A2Fi-TM0N-w70x,707,yes,ownproduced,Milk & milk products,Harare,Rural
Rko5-A2Fi-TM0N-w70x,802,yes,ownproduced,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,803,yes,purchased,Fats & oils,Harare,Rural
Rko5-A2Fi-TM0N-w70x,804,yes,gifted,Sugary foods/beverages,Harare,Rural
Rko5-A2Fi-TM0N-w70x,811,yes,ownproduced,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,812,yes,ownproduced,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,813,yes,purchased,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,814,yes,purchased,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,817,yes,gifted,Sugary foods/beverages,Harare,Rural
Rko5-A2Fi-TM0N-w70x,818,yes,gifted,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,820,yes,gifted,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,821,yes,gifted,Roots & tubers,Harare,Rural
Rko5-A2Fi-TM0N-w70x,823,yes,purchased,Eggs,Harare,Rural
Rko5-A2Fi-TM0N-w70x,828,yes,gifted,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,829,yes,ownproduced,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,832,yes,purchased,Roots & tubers,Harare,Rural
Rko5-A2Fi-TM0N-w70x,833,yes,gifted,Legumes & nuts,Harare,Rural
Rko5-A2Fi-TM0N-w70x,834,yes,purchased,Legumes & nuts,Harare,Rural
Rko5-A2Fi-TM0N-w70x,836,yes,gifted,Cereals,Harare,Rural
Rko5-A2Fi-TM0N-w70x,838,yes,ownproduced,Roots & tubers,Harare,Rural
Rko5-A2Fi-TM0N-w70x,901,yes,ownproduced,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,904,yes,gifted,Sugary foods/beverages,Harare,Rural
Rko5-A2Fi-TM0N-w70x,905,yes,ownproduced,Fruits,Harare,Rural
Rko5-A2Fi-TM0N-w70x,908,yes,purchased,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,911,yes,ownproduced,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,914,yes,ownproduced,Miscellaneous,Harare,Rural
Rko5-A2Fi-TM0N-w70x,5032,yes,ownproduced,Fish,Harare,Rural
Rko5-A2Fi-TM0N-w70x,5033,yes,ownproduced,Fish,Harare,Rural
Rko5-A2Fi-TM0N-w70x,5122,yes,gifted,Fish,Harare,Rural
Rko5-A2Fi-TM0N-w70x,5123,yes,gifted,Fish,Harare,Rural
sfmR-bukg-316e-BdLZ,101,yes,purchased,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,103,yes,ownproduced,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,105,yes,gifted,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,107,yes,ownproduced,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,109,yes,ownproduced,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,110,yes,gifted,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,115,yes,ownproduced,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,116,yes,gifted,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,117,yes,purchased,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,118,yes,gifted,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,201,yes,gifted,Roots & tubers,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,202,yes,purchased,Roots & tubers,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,205,yes,ownproduced,Roots & tubers,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,209,yes,gifted,Roots & tubers,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,305,yes,gifted,Legumes & nuts,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,306,yes,purchased,Legumes & nuts,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,307,yes,purchased,Legumes & nuts,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,308,yes,ownproduced,Legumes & nuts,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,310,yes,purchased,Legumes & nuts,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,312,yes,purchased,Legumes & nuts,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,403,yes,purchased,Vegetables,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,404,yes,ownproduced,Vegetables,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,407,yes,ownproduced,Vegetables,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,409,yes,ownproduced,Vegetables,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,410,yes,gifted,Vegetables,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,411,yes,gifted,Vegetables,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,501,yes,ownproduced,Eggs,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,504,yes,gifted,Meat,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,506,yes,gifted,Meat,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,509,yes,purchased,Meat,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,510,yes,ownproduced,Meat,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,514,yes,gifted,Fish,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,603,yes,purchased,Fruits,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,604,yes,ownproduced,Fruits,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,605,yes,ownproduced,Fruits,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,606,yes,purchased,Fruits,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,608,yes,purchased,Fruits,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,701,yes,purchased,Milk & milk products,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,703,yes,ownproduced,Fats & oils,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,707,yes,ownproduced,Milk & milk products,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,801,yes,ownproduced,Sugary foods/beverages,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,802,yes,gifted,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,810,yes,gifted,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,812,yes,purchased,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,814,yes,purchased,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,815,yes,gifted,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,817,yes,purchased,Sugary foods/beverages,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,818,yes,gifted,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,820,yes,gifted,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,822,yes,gifted,Roots & tubers,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,824,yes,gifted,Meat,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,825,yes,ownproduced,Meat,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,826,yes,purchased,Fish,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,828,yes,purchased,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,829,yes,ownproduced,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,831,yes,ownproduced,Roots & tubers,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,832,yes,gifted,Roots & tubers,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,833,yes,purchased,Legumes & nuts,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,835,yes,ownproduced,Cereals,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,838,yes,purchased,Roots & tubers,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,901,yes,purchased,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,906,yes,purchased,Sugary foods/beverages,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,907,yes,purchased,Sugary foods/beverages,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,908,yes,purchased,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,909,yes,purchased,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,913,yes,purchased,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,914,yes,gifted,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,916,yes,gifted,Miscellaneous,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,5031,yes,purchased,Fish,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,5121,yes,ownproduced,Fish,Mashonaland East,Urban
sfmR-bukg-316e-BdLZ,5122,yes,purchased,Fish,Mashonaland East,Urban
rCCH-hnj7-xpX2-fyVk,103,yes,gifted,Cereals,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,104,yes,purchased,Cereals,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,110,yes,purchased,Cereals,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,118,yes,gifted,Cereals,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,201,yes,gifted,Roots & tubers,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,205,yes,purchased,Roots & tubers,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,206,yes,ownproduced,Roots & tubers,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,207,yes,purchased,Roots & tubers,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,208,yes,purchased,Roots & tubers,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,209,yes,purchased,Roots & tubers,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,301,yes,purchased,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,302,yes,ownproduced,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,305,yes,ownproduced,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,306,yes,gifted,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,307,yes,purchased,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,310,yes,gifted,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,311,yes,ownproduced,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,313,yes,gifted,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,403,yes,ownproduced,Vegetables,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,405,yes,ownproduced,Vegetables,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,406,yes,purchased,Vegetables,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,409,yes,purchased,Vegetables,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,410,yes,ownproduced,Vegetables,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,411,yes,gifted,Vegetables,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,412,yes,ownproduced,Vegetables,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,414,yes,ownproduced,Vegetables,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,501,yes,purchased,Eggs,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,504,yes,gifted,Meat,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,505,yes,gifted,Meat,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,508,yes,gifted,Meat,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,511,yes,purchased,Meat,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,512,yes,ownproduced,Fish,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,515,yes,ownproduced,Meat,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,522,yes,gifted,Meat,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,603,yes,ownproduced,Fruits,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,604,yes,purchased,Fruits,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,606,yes,purchased,Fruits,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,608,yes,ownproduced,Fruits,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,609,yes,ownproduced,Fruits,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,701,yes,gifted,Milk & milk products,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,707,yes,gifted,Milk & milk products,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,708,yes,purchased,Milk & milk products,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,709,yes,ownproduced,Milk & milk products,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,802,yes,gifted,Miscellaneous,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,804,yes,purchased,Sugary foods/beverages,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,810,yes,gifted,Miscellaneous,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,811,yes,purchased,Miscellaneous,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,813,yes,gifted,Miscellaneous,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,816,yes,purchased,Sugary foods/beverages,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,817,yes,gifted,Sugary foods/beverages,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,821,yes,purchased,Roots & tubers,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,824,yes,ownproduced,Meat,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,832,yes,ownproduced,Roots & tubers,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,833,yes,gifted,Legumes & nuts,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,835,yes,gifted,Cereals,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,901,yes,purchased,Miscellaneous,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,904,yes,purchased,Sugary foods/beverages,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,905,yes,ownproduced,Fruits,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,906,yes,purchased,Sugary foods/beverages,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,908,yes,purchased,Miscellaneous,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,910,yes,gifted,Cereals,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,912,yes,ownproduced,Cereals,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,915,yes,ownproduced,Miscellaneous,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,916,yes,purchased,Miscellaneous,Manicaland,Urban
rCCH-hnj7-xpX2-fyVk,5023,yes,purchased,Fish,Manicaland,Urban
uJEL-T2c7-HD8Z-eaTD,102,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,104,yes,ownproduced,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,105,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,106,yes,ownproduced,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,109,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,110,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,111,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,112,yes,purchased,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,114,yes,ownproduced,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,116,yes,ownproduced,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,118,yes,ownproduced,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,201,yes,ownproduced,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,202,yes,gifted,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,203,yes,purchased,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,204,yes,ownproduced,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,205,yes,ownproduced,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,207,yes,ownproduced,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,208,yes,purchased,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,302,yes,gifted,Legumes & nuts,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,305,yes,ownproduced,Legumes & nuts,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,307,yes,ownproduced,Legumes & nuts,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,311,yes,purchased,Legumes & nuts,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,312,yes,gifted,Legumes & nuts,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,401,yes,ownproduced,Vegetables,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,403,yes,ownproduced,Vegetables,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,404,yes,ownproduced,Vegetables,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,405,yes,purchased,Vegetables,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,407,yes,purchased,Vegetables,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,409,yes,purchased,Vegetables,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,414,yes,ownproduced,Vegetables,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,504,yes,purchased,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,505,yes,ownproduced,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,506,yes,purchased,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,507,yes,gifted,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,508,yes,gifted,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,511,yes,gifted,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,522,yes,ownproduced,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,602,yes,ownproduced,Fruits,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,606,yes,gifted,Fruits,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,610,yes,purchased,Fruits,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,703,yes,ownproduced,Fats & oils,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,708,yes,ownproduced,Milk & milk products,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,801,yes,gifted,Sugary foods/beverages,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,810,yes,purchased,Miscellaneous,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,811,yes,ownproduced,Miscellaneous,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,812,yes,purchased,Miscellaneous,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,814,yes,gifted,Miscellaneous,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,817,yes,ownproduced,Sugary foods/beverages,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,820,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,821,yes,purchased,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,822,yes,ownproduced,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,824,yes,purchased,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,825,yes,gifted,Meat,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,828,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,836,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,837,yes,purchased,Legumes & nuts,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,838,yes,purchased,Roots & tubers,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,901,yes,purchased,Miscellaneous,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,904,yes,purchased,Sugary foods/beverages,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,905,yes,gifted,Fruits,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,907,yes,ownproduced,Sugary foods/beverages,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,908,yes,ownproduced,Miscellaneous,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,909,yes,purchased,Miscellaneous,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,912,yes,gifted,Cereals,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,913,yes,gifted,Miscellaneous,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,5021,yes,gifted,Fish,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,5022,yes,purchased,Fish,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,5031,yes,ownproduced,Fish,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,5032,yes,ownproduced,Fish,Mashonaland Central,Rural
uJEL-T2c7-HD8Z-eaTD,5033,yes,ownproduced,Fish,Mashonaland Central,Rural
ZseC-lUma-lA72-Sjfk,101,yes,gifted,Cereals,Midlands,Urban
ZseC-lUma-lA72-Sjfk,103,yes,ownproduced,Cereals,Midlands,Urban
ZseC-lUma-lA72-Sjfk,104,yes,purchased,Cereals,Midlands,Urban
ZseC-lUma-lA72-Sjfk,107,yes,gifted,Cereals,Midlands,Urban
ZseC-lUma-lA72-Sjfk,108,yes,gifted,Cereals,Midlands,Urban
